PersonID,Activity,2.0395823,1.3411771,9.192028
PersonID,Activity,2.12363,1.4536397,8.847162
PersonID,Activity,2.4514468,1.3052847,9.158528
PersonID,Activity,2.475375,1.0492527,9.306884
PersonID,Activity,2.4251258,1.1904292,8.993125
PersonID,Activity,2.798705,1.2358929,9.165708
PersonID,Activity,3.5144582,1.1234303,9.620643
PersonID,Activity,3.9622152,1.4635102,9.828818
PersonID,Activity,4.002893,1.6334006,9.582058
PersonID,Activity,4.007679,1.9133608,9.218349
PersonID,Activity,4.1847477,1.9277177,8.799306
PersonID,Activity,4.2852464,2.11705,8.119446
PersonID,Activity,4.108177,2.411367,7.530512
PersonID,Activity,3.9335012,2.6509483,7.070791
PersonID,Activity,3.83061,3.031407,6.527321
PersonID,Activity,3.8593237,3.2039895,5.998208
PersonID,Activity,3.5288153,3.2973096,5.3853464
PersonID,Activity,2.9614172,3.7570307,4.7102714
PersonID,Activity,2.9015965,3.9508493,4.039982
PersonID,Activity,2.7819555,4.0034914,3.4052858
PersonID,Activity,2.501696,4.305286,2.8498518
PersonID,Activity,2.2648067,4.3316073,2.5794628
PersonID,Activity,1.8601205,4.237988,2.3401806
PersonID,Activity,1.7021942,4.2068815,2.021636
PersonID,Activity,1.8553349,4.2020955,1.8110676
PersonID,Activity,1.8984057,4.048955,1.8589242
PersonID,Activity,2.099702,3.9436707,2.0982063
PersonID,Activity,2.152344,3.7187455,2.792424
PersonID,Activity,2.2528424,3.5006995,3.6903307
PersonID,Activity,2.7053852,3.333202,4.2074795
PersonID,Activity,3.313461,3.3882368,4.961518
PersonID,Activity,3.3756745,3.2207394,6.1992054
PersonID,Activity,3.3661032,2.7275188,7.348358
PersonID,Activity,2.992524,2.7849464,7.8032937
PersonID,Activity,2.8082764,2.83041,7.6980095
PersonID,Activity,3.4809587,2.3395824,7.406085
PersonID,Activity,3.8473597,1.6166508,7.6046896
PersonID,Activity,3.1360931,1.410569,8.456834
PersonID,Activity,2.4921248,1.6118652,8.935697
PersonID,Activity,2.652743,1.2717853,8.86152
PersonID,Activity,2.8633113,0.46271208,8.878269
PersonID,Activity,2.1547368,0.089132644,9.103494
PersonID,Activity,2.3030918,0.32841492,9.500702
PersonID,Activity,3.6987057,-0.07597212,9.989138
PersonID,Activity,4.287639,-0.39930227,10.585249
PersonID,Activity,3.6077783,-0.37058842,11.406586
PersonID,Activity,3.0930223,-0.1477568,12.280265
PersonID,Activity,3.777968,-0.34187454,12.687344
PersonID,Activity,4.6205406,-0.44955155,13.09203
PersonID,Activity,4.706682,-0.7199405,13.927424
PersonID,Activity,4.115356,-0.389731,14.523536
PersonID,Activity,3.5527434,-0.13100705,15.090934
PersonID,Activity,3.3613176,-0.18604197,15.07897
PersonID,Activity,3.0667014,-0.2318047,14.880365
PersonID,Activity,2.7628129,-0.116650105,15.474085
PersonID,Activity,2.7436702,-0.071186475,16.20898
PersonID,Activity,2.3246272,-0.14057833,15.828522
PersonID,Activity,1.4841483,-0.05922236,15.129219
PersonID,Activity,0.76600236,0.18245272,14.849259
PersonID,Activity,-0.04546363,0.34546378,14.439787
PersonID,Activity,-1.1970096,0.7426723,13.982459
PersonID,Activity,-1.625624,0.9702896,13.846068
PersonID,Activity,-1.8505492,1.1976078,13.951352
PersonID,Activity,-2.5163522,1.6788642,13.326527
PersonID,Activity,-3.2201412,2.1361923,12.019447
PersonID,Activity,-3.8425741,2.6102705,11.013864
PersonID,Activity,-4.108177,2.6988049,10.257433
PersonID,Activity,-4.019643,2.8974092,9.0747795
PersonID,Activity,-4.465007,3.6658044,8.083553
PersonID,Activity,-5.441877,4.0034914,7.4180493
PersonID,Activity,-5.494519,3.9221354,6.5632133
PersonID,Activity,-3.9598224,3.7187455,5.5815578
PersonID,Activity,-2.32702,3.4983068,4.9926243
PersonID,Activity,-2.6814568,4.1614175,4.217051
PersonID,Activity,-3.394817,4.5565324,3.7692938
PersonID,Activity,-2.070988,4.1279182,3.9798622
PersonID,Activity,1.0366904,3.682554,4.1404805
PersonID,Activity,2.638386,3.8694932,3.8602211
PersonID,Activity,3.1866415,3.7689948,3.0559337
PersonID,Activity,2.951846,3.833601,2.0551355
PersonID,Activity,3.818646,3.5557344,1.7871394
PersonID,Activity,6.2868423,2.8471599,1.8517456
PersonID,Activity,7.8071823,2.3611178,1.7054844
PersonID,Activity,8.209176,1.9444675,0.8389834
PersonID,Activity,7.859824,2.1218355,0.68823564
PersonID,Activity,8.613862,1.9468603,2.181955
PersonID,Activity,9.621839,1.0492527,3.6233318
PersonID,Activity,9.767801,0.9607183,3.8147576
PersonID,Activity,10.076775,1.1353943,3.7932222
PersonID,Activity,10.553246,0.558425,4.252943
PersonID,Activity,9.839586,0.73549384,5.229813
PersonID,Activity,10.493424,0.6158527,6.120242
PersonID,Activity,11.4699955,0.25184458,6.39093
PersonID,Activity,10.766207,0.558425,6.6924257
PersonID,Activity,9.650553,0.5775676,7.166504
PersonID,Activity,9.293723,0.7163513,7.9256268
PersonID,Activity,8.865408,1.006182,9.225528
PersonID,Activity,8.149356,1.1138589,10.029816
PersonID,Activity,7.443174,1.4560326,10.058529
PersonID,Activity,6.6939216,1.8726828,11.140683
PersonID,Activity,5.8486567,2.0524435,12.206087
PersonID,Activity,4.5224347,2.4711876,11.942877
PersonID,Activity,2.9327033,3.0122645,11.437693
PersonID,Activity,0.9840483,3.5509489,11.717652
PersonID,Activity,-0.11485548,3.7857444,11.535798
PersonID,Activity,-1.055833,4.2260237,10.355538
PersonID,Activity,-1.8553349,4.484748,8.959625
PersonID,Activity,-2.8178477,4.901398,7.875078
PersonID,Activity,-3.2201412,5.126323,7.001399
PersonID,Activity,-3.0430722,5.17418,6.1393847
PersonID,Activity,-3.1770704,5.2435718,5.567201
PersonID,Activity,-3.2823544,5.212465,5.6246285
PersonID,Activity,-3.2871401,4.863113,6.055636
PersonID,Activity,-3.3373895,4.451248,6.110671
PersonID,Activity,-3.5336008,4.173382,6.1274204
PersonID,Activity,-4.4004006,4.343571,6.489036
PersonID,Activity,-5.2624154,4.499105,7.6477604
PersonID,Activity,-4.857729,4.1422753,9.132208
PersonID,Activity,-3.3565319,3.5557344,9.7450695
PersonID,Activity,-2.8609185,3.8120656,10.127921
PersonID,Activity,-2.1762722,3.641876,11.047363
PersonID,Activity,-0.9098708,3.2829528,11.777473
PersonID,Activity,1.1467602,2.885445,12.165409
PersonID,Activity,2.3389843,2.5286152,12.28505
PersonID,Activity,1.8505492,2.5935206,12.107982
PersonID,Activity,1.718944,2.2510478,11.871092
PersonID,Activity,4.290032,1.2598212,10.946864
PersonID,Activity,4.1464624,1.4201403,11.186147
PersonID,Activity,2.5351956,1.7506489,11.942877
PersonID,Activity,1.9055841,1.3794622,11.5621195
PersonID,Activity,3.6628132,0.42681974,10.044172
PersonID,Activity,7.1078796,-0.21475583,8.265408
PersonID,Activity,8.525328,0.14895321,7.815258
PersonID,Activity,7.8741813,0.232702,7.767401
PersonID,Activity,6.370591,0.558425,7.6956167
PersonID,Activity,8.341081,0.14895321,6.6038914
PersonID,Activity,10.952847,-0.09990034,5.643771
PersonID,Activity,10.567602,0.29012975,5.4523454
PersonID,Activity,10.162916,0.40289152,5.914459
PersonID,Activity,11.343176,0.2111666,5.813961
PersonID,Activity,11.139786,0.6014958,5.7613187
PersonID,Activity,9.88505,1.125823,7.0301127
PersonID,Activity,9.217153,1.6453646,8.811271
PersonID,Activity,9.018549,1.7578273,9.369097
PersonID,Activity,8.5349,2.1242282,8.806484
PersonID,Activity,8.341081,2.466402,8.023732
PersonID,Activity,7.993822,2.9428728,7.49462
PersonID,Activity,7.5364943,3.438486,7.21436
PersonID,Activity,6.8781686,3.8431723,6.7905316
PersonID,Activity,6.47109,4.139882,6.1441703
PersonID,Activity,6.224629,4.391428,5.7134624
PersonID,Activity,5.4032927,4.5302114,4.7892346
PersonID,Activity,4.955835,4.7048874,3.8027935
PersonID,Activity,4.4171505,4.659424,2.5722845
PersonID,Activity,3.8952162,5.253143,1.4231312
PersonID,Activity,3.8760736,5.116752,0.027218357
PersonID,Activity,3.370889,5.0569315,-1.6630118
PersonID,Activity,2.6165516,5.672186,-3.0705895
PersonID,Activity,2.053939,6.1821566,-3.4704902
PersonID,Activity,1.3501502,6.385546,-3.0873394
PersonID,Activity,1.2520444,6.323333,-2.3548367
PersonID,Activity,1.2664014,5.959624,-2.160719
PersonID,Activity,0.8641081,6.4070816,-1.6319051
PersonID,Activity,0.8593224,6.878767,-0.36041892
PersonID,Activity,1.0390832,5.997909,0.9634102
PersonID,Activity,0.17467605,5.7152567,1.5044873
PersonID,Activity,-1.1371889,6.4788666,1.887638
PersonID,Activity,-1.50359,7.1470623,2.6799614
PersonID,Activity,-1.0677971,6.287441,3.807579
PersonID,Activity,-1.896312,6.2204413,4.3869414
PersonID,Activity,-3.0622149,6.4884377,3.9463627
PersonID,Activity,-3.2105699,6.7854466,4.3701916
PersonID,Activity,-3.1339993,5.9353967,5.5408797
PersonID,Activity,-4.386044,5.6913285,6.5344996
PersonID,Activity,-4.9917274,5.633901,7.353144
PersonID,Activity,-5.2695937,6.174978,9.227921
PersonID,Activity,-5.6620164,5.0712886,10.252646
PersonID,Activity,-6.7202425,5.092824,11.241181
PersonID,Activity,-7.6803627,6.428617,12.960126
PersonID,Activity,-5.616553,5.535795,13.707285
PersonID,Activity,-3.7444685,4.872684,13.960924
PersonID,Activity,-3.1028929,5.0832524,13.008281
PersonID,Activity,-1.6734804,4.86072,12.416955
PersonID,Activity,0.050249275,4.247559,12.273087
PersonID,Activity,1.6854445,3.8096728,12.124731
PersonID,Activity,3.7369907,3.141776,11.799008
PersonID,Activity,4.7425747,2.990729,11.404193
PersonID,Activity,5.6069818,2.7083762,11.009078
PersonID,Activity,5.843871,2.5692933,10.793724
PersonID,Activity,7.0695944,2.1720848,10.312468
PersonID,Activity,7.740183,2.0452652,9.381062
PersonID,Activity,8.235796,1.9755741,8.617452
PersonID,Activity,9.064013,1.7051853,7.743473
PersonID,Activity,9.41127,1.6262221,6.9535427
PersonID,Activity,9.705587,1.6669,6.6014986
PersonID,Activity,9.743873,1.6501503,6.2087765
PersonID,Activity,9.64816,1.7578273,5.4260244
PersonID,Activity,9.406485,1.9731814,4.458726
PersonID,Activity,9.303294,2.2558336,3.5036905
PersonID,Activity,9.090333,2.5405796,2.6105695
PersonID,Activity,8.482257,2.9644082,2.0479572
PersonID,Activity,7.967501,3.4241292,1.8014964
PersonID,Activity,7.510173,3.7402809,1.5092729
PersonID,Activity,6.983453,4.0776687,1.3704891
PersonID,Activity,6.3346987,4.400999,1.346561
PersonID,Activity,5.791229,4.6354957,1.4159528
PersonID,Activity,5.3075795,4.788636,1.7751753
PersonID,Activity,4.718646,4.872684,2.0192432
PersonID,Activity,4.1344986,4.9253263,1.8110676
PersonID,Activity,3.9071803,5.011468,1.4231312
PersonID,Activity,3.7468612,4.9396834,1.0543375
PersonID,Activity,2.5112674,4.961219,0.89401835
PersonID,Activity,0.5027919,5.3273206,1.6528423
PersonID,Activity,-0.4668995,5.877969,3.3957145
PersonID,Activity,-0.17706887,5.5166526,4.516154
PersonID,Activity,0.11246266,5.183751,4.712664
PersonID,Activity,-0.39032918,5.5190454,4.674379
PersonID,Activity,-0.62961143,5.4783673,5.2226343
PersonID,Activity,-0.30897322,5.049753,6.4866433
PersonID,Activity,0.8258229,4.336393,7.6166534
PersonID,Activity,0.96729857,3.874279,7.7123666
PersonID,Activity,0.28235307,4.2741795,8.219944
PersonID,Activity,1.1252248,3.345166,8.993125
PersonID,Activity,1.7620147,2.9069805,9.445667
PersonID,Activity,1.9199411,2.9189446,9.584451
PersonID,Activity,2.3916261,2.545365,9.685248
PersonID,Activity,2.8250263,2.1242282,9.824033
PersonID,Activity,2.8489544,1.6932211,9.77139
PersonID,Activity,3.0403802,1.4611173,9.97478
PersonID,Activity,4.316652,0.9272188,10.173684
PersonID,Activity,5.1257253,0.60388863,10.855937
PersonID,Activity,5.0826545,0.48185465,12.119946
PersonID,Activity,5.480162,0.24705894,12.986746
PersonID,Activity,6.387341,-0.20997019,12.895519
PersonID,Activity,6.4878397,-0.42562333,13.04178
PersonID,Activity,6.6245294,-0.389731,13.606786
PersonID,Activity,7.5867434,-0.62901324,13.927424
PersonID,Activity,8.570791,-0.91884387,14.047066
PersonID,Activity,8.690433,-0.9284152,14.257933
PersonID,Activity,8.716754,-0.971486,14.358432
PersonID,Activity,8.664112,-1.0360922,14.368003
PersonID,Activity,8.103892,-1.0336994,14.190934
PersonID,Activity,7.8981094,-1.1294123,13.455739
PersonID,Activity,7.2708907,-0.95712906,12.816556
PersonID,Activity,6.358627,-0.66969126,12.0385895
PersonID,Activity,5.982655,-0.35144582,11.294123
PersonID,Activity,6.066703,-0.36580276,10.549356
PersonID,Activity,5.020441,0.22552353,9.713963
PersonID,Activity,4.206283,0.8168498,8.935697
PersonID,Activity,4.189533,1.3244274,8.188837
PersonID,Activity,4.249354,1.6453646,7.3749785
PersonID,Activity,3.4689946,2.1194427,6.3574305
PersonID,Activity,2.9063823,2.8567312,5.593522
PersonID,Activity,3.3661032,3.3619158,5.1795635
PersonID,Activity,3.3254254,3.9197426,4.861019
PersonID,Activity,2.6886353,4.456034,4.111767
PersonID,Activity,2.1260228,5.0449677,3.4654055
PersonID,Activity,2.0662024,5.42094,2.9386854
PersonID,Activity,2.2983062,5.581259,2.4502504
PersonID,Activity,2.3222344,5.885147,1.9570298
PersonID,Activity,2.2169502,6.1701922,1.2699906
PersonID,Activity,2.4705894,6.311369,0.276371
PersonID,Activity,2.5256243,6.4381886,-0.8703892
PersonID,Activity,2.1188445,6.687341,-1.7443677
PersonID,Activity,1.9438694,6.838089,-2.309373
PersonID,Activity,2.1332014,6.730412,-2.670689
PersonID,Activity,2.1714866,6.605985,-3.0179477
PersonID,Activity,1.9295124,6.7854466,-2.996412
PersonID,Activity,2.2671995,6.7375903,-2.4337997
PersonID,Activity,2.8800611,6.297012,-1.6701902
PersonID,Activity,2.975774,5.9090757,-0.9613165
PersonID,Activity,2.6479573,5.5405807,-0.31256247
PersonID,Activity,2.8920252,5.281857,1.0686945
PersonID,Activity,3.83061,4.5876393,1.8349959
PersonID,Activity,4.7688956,4.113561,2.129313
PersonID,Activity,5.1089754,3.4049866,2.8788648
PersonID,Activity,4.534399,2.4305096,3.766901
PersonID,Activity,4.041178,2.8256245,6.8578296
PersonID,Activity,5.2956157,2.332404,7.30768
PersonID,Activity,5.59741,1.8870398,7.382157
PersonID,Activity,5.2836514,1.5376877,7.8487573
PersonID,Activity,6.734599,0.8886345,8.722735
PersonID,Activity,8.118249,0.4459623,10.013065
PersonID,Activity,8.056036,0.5608178,12.02184
PersonID,Activity,7.646564,0.43878385,13.455739
PersonID,Activity,7.6851482,0.41485563,14.521143
PersonID,Activity,8.048857,0.48903313,15.04547
PersonID,Activity,7.804789,0.5297111,15.198611
PersonID,Activity,6.43759,0.7833503,15.330516
PersonID,Activity,4.65404,1.2646067,15.620048
PersonID,Activity,3.2943187,1.6740786,15.521941
PersonID,Activity,2.248057,1.9157536,15.28266
PersonID,Activity,1.2903296,2.315654,15.15554
PersonID,Activity,0.51236314,2.8256245,15.014364
PersonID,Activity,0.18664017,3.2015967,14.547464
PersonID,Activity,0.44536412,3.6514473,14.051851
PersonID,Activity,1.2376875,3.7857444,13.40549
PersonID,Activity,1.5346966,3.9077785,12.701701
PersonID,Activity,1.0989038,4.048955,12.249158
PersonID,Activity,0.6942177,3.9795632,11.834901
PersonID,Activity,0.043070808,3.862315,11.284252
PersonID,Activity,-0.6152545,3.8551364,10.527822
PersonID,Activity,-0.91465646,3.9723847,9.594023
PersonID,Activity,-1.07019,4.099204,8.744271
PersonID,Activity,-1.340878,4.3962135,7.8224363
PersonID,Activity,-1.7668004,4.8415775,6.9798636
PersonID,Activity,-2.1308086,5.2627144,6.110671
PersonID,Activity,-1.9513469,5.447261,5.205885
PersonID,Activity,-1.218545,5.375177,4.36062
PersonID,Activity,-1.0199406,5.727221,3.6903307
PersonID,Activity,-0.285045,5.595616,3.051148
PersonID,Activity,0.31345975,5.6075797,2.2010977
PersonID,Activity,0.59611195,5.7343993,1.3896317
PersonID,Activity,0.3278167,5.9644094,0.68105716
PersonID,Activity,0.6774679,6.0290155,0.5371887
PersonID,Activity,2.32702,5.6267223,0.40079778
PersonID,Activity,3.2129626,5.5477595,0.2117648
PersonID,Activity,3.5431721,5.4999027,0.24526432
PersonID,Activity,3.9574296,5.3416777,0.38404804
PersonID,Activity,4.7114677,5.0186462,0.58265233
PersonID,Activity,5.333901,4.879863,1.07348
PersonID,Activity,6.0547385,4.5278187,1.7560327
PersonID,Activity,6.9332037,4.1183467,1.9235303
PersonID,Activity,7.52453,3.8790646,1.899602
PersonID,Activity,7.5149584,3.5796626,2.1795623
PersonID,Activity,7.8670025,3.2614172,2.3712873
PersonID,Activity,8.472686,2.8734808,2.4909284
PersonID,Activity,8.211569,2.4831517,3.2569308
PersonID,Activity,7.7880397,2.4065814,4.427619
PersonID,Activity,8.228319,1.9707886,5.191528
PersonID,Activity,8.2812605,1.6764714,5.473881
PersonID,Activity,7.6803627,1.532902,6.2521462
PersonID,Activity,7.5532436,1.1377872,7.1712894
PersonID,Activity,7.5149584,0.9559326,7.731509
PersonID,Activity,7.251748,0.70199436,8.720343
PersonID,Activity,6.856633,0.65653074,10.295717
PersonID,Activity,6.535696,0.73788667,11.902199
PersonID,Activity,6.346663,0.7402795,12.766307
PersonID,Activity,6.148059,0.99661064,12.940983
PersonID,Activity,6.1791654,1.1018949,13.077673
PersonID,Activity,5.8749776,1.2526426,13.427025
PersonID,Activity,5.101797,1.5089738,13.800605
PersonID,Activity,4.6468616,1.7338991,14.2698965
PersonID,Activity,4.199105,1.8583258,14.561821
PersonID,Activity,3.3278182,2.1625135,14.763118
PersonID,Activity,2.5495524,2.4951158,14.822938
PersonID,Activity,2.152344,2.7562325,14.595321
PersonID,Activity,1.9390837,3.0170503,14.368003
PersonID,Activity,1.7691933,3.1896327,13.908281
PersonID,Activity,1.5801603,3.4432719,13.120744
PersonID,Activity,1.2209377,3.6897326,12.47199
PersonID,Activity,1.1276177,3.8144584,11.796616
PersonID,Activity,1.2640085,3.8072798,11.114362
PersonID,Activity,1.352543,3.8431723,10.563714
PersonID,Activity,0.98883396,3.8718863,10.058529
PersonID,Activity,0.38315073,4.0968113,9.35474
PersonID,Activity,-0.062213387,4.2717867,8.425727
PersonID,Activity,-0.18454644,4.4201417,7.314859
PersonID,Activity,-0.021535404,4.5876393,6.180063
PersonID,Activity,0.2847459,4.7192445,5.117051
PersonID,Activity,0.11246266,4.9995036,4.1811585
PersonID,Activity,0.10767702,5.2483573,3.3143585
PersonID,Activity,0.2847459,5.485546,2.7158537
PersonID,Activity,0.5769694,5.703293,2.3688943
PersonID,Activity,1.1467602,5.7487564,2.1245275
PersonID,Activity,1.4291133,5.7631135,1.6528423
